Data;Codi Estació;Codi massa d'aigua;Massa d'aigua;UTM X;UTM Y;Variable;Profunditat mostra (m);Valor;Unitat Mesura
2016/03/10;100094000;1000940;Riera de Torrelles;415060;4578865;Temperatura de l'aigua (camp);-;9;ºC
2016/03/10;100094000;1000940;Riera de Torrelles;415060;4578865;pH;-;8.1;u.pH
2016/03/10;100094000;1000940;Riera de Torrelles;415060;4578865;pH (camp);-;8.1;u.pH
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Amoni;-;1.3;mg NH4/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Bicarbonats;-;237.5;mg HCO3/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Calci;-;94;mg/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Clorurs;-;270.7;mg/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat (camp);-;1618;µS/cm
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat a 20ºC;-;1369;µS/cm
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Duresa total;-;350;mg CaCO3/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Error relatiu balanç iònic;-;2.11;%
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Fosfats;-;0.5;mg PO4/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Magnesi;-;28;mg/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrats;-;10.4;mg NO3/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrits;-;<0.04;mg NO2/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Potassi;-;30;mg/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sodi;-;179;mg/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sulfats;-;156;mg/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma d'anions;-;14.9674;meq/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma de cations;-;15.6123;meq/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;TOC;-;3.5;mg/L
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Temperatura de l'aigua (camp);-;11;ºC
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH;-;8;u.pH
2016/03/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH (camp);-;7.9;u.pH
2016/04/19;100092000;1000920;Riera de Rafamans;412986;4585160;Bicarbonats;-;298.7;mg HCO3/L
2016/04/19;100092000;1000920;Riera de Rafamans;412986;4585160;Conductivitat (camp);-;1971;µS/cm
2016/04/19;100092000;1000920;Riera de Rafamans;412986;4585160;Duresa total;-;832.9;mg CaCO3/L
2016/04/19;100092000;1000920;Riera de Rafamans;412986;4585160;Magnesi;-;64;mg/L
2016/04/19;100092000;1000920;Riera de Rafamans;412986;4585160;Nitrats;-;17.3;mg NO3/L
2016/04/19;100092000;1000920;Riera de Rafamans;412986;4585160;Nitrits;-;<0.04;mg NO2/L
2016/04/19;100092000;1000920;Riera de Rafamans;412986;4585160;Potassi;-;9;mg/L
2016/04/19;100092000;1000920;Riera de Rafamans;412986;4585160;Sodi;-;95;mg/L
2016/04/19;100092000;1000920;Riera de Rafamans;412986;4585160;TOC;-;2.8;mg/L
2016/04/19;100092000;1000920;Riera de Rafamans;412986;4585160;pH;-;7.8;u.pH
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Amoni;-;0.6;mg NH4/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Bicarbonats;-;372.8;mg HCO3/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Calci;-;154;mg/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Clorurs;-;126.8;mg/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat (camp);-;1200;µS/cm
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat a 20ºC;-;1082;µS/cm
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Duresa total;-;504;mg CaCO3/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Error relatiu balanç iònic;-;1.65;%
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Fosfats;-;0.3;mg PO4/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Magnesi;-;29;mg/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrats;-;8.5;mg NO3/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrits;-;<0.04;mg NO2/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Potassi;-;5;mg/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Sodi;-;57;mg/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Sulfats;-;115;mg/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Suma d'anions;-;12.2347;meq/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Suma de cations;-;12.6456;meq/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;TOC;-;2.7;mg/L
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;Temperatura de l'aigua (camp);-;15;ºC
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;pH;-;8;u.pH
2016/04/19;100093000;1000930;Riera de Cervelló;415015;4583453;pH (camp);-;8.2;u.pH
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Amoni;-;0.5;mg NH4/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Bicarbonats;-;361.2;mg HCO3/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Calci;-;123;mg/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Clorurs;-;153.6;mg/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Conductivitat (camp);-;1246;µS/cm
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Conductivitat a 20ºC;-;1127;µS/cm
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Duresa total;-;467.7;mg CaCO3/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Error relatiu balanç iònic;-;1.13;%
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Fosfats;-;0.3;mg PO4/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Magnesi;-;39;mg/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Nitrats;-;<5;mg NO3/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Nitrits;-;<0.04;mg NO2/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Potassi;-;6;mg/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Sodi;-;75;mg/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Sulfats;-;106;mg/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Suma d'anions;-;12.5104;meq/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Suma de cations;-;12.7968;meq/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;TOC;-;2;mg/L
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;Temperatura de l'aigua (camp);-;15;ºC
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;pH;-;8;u.pH
2016/04/19;100094000;1000940;Riera de Torrelles;415060;4578865;pH (camp);-;8;u.pH
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Amoni;-;2;mg NH4/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Bicarbonats;-;291.6;mg HCO3/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Calci;-;124;mg/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Cianurs;-;<0.01;mg/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Clorurs;-;320.4;mg/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat (camp);-;2011;µS/cm
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat a 20ºC;-;1774;µS/cm
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Duresa total;-;441.4;mg CaCO3/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Error relatiu balanç iònic;-;0.38;%
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Fosfats;-;2.5;mg PO4/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Magnesi;-;32;mg/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrats;-;20.1;mg NO3/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrits;-;0.31;mg NO2/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Potassi;-;33;mg/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sodi;-;200;mg/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sulfats;-;213;mg/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma d'anions;-;18.6578;meq/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma de cations;-;18.5181;meq/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;TOC;-;8.9;mg/L
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Temperatura de l'aigua (camp);-;19;ºC
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH;-;7.9;u.pH
2016/04/19;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH (camp);-;7.7;u.pH
2016/05/30;100092000;1000920;Riera de Rafamans;412986;4585160;Bicarbonats;-;300.4;mg HCO3/L
2016/05/30;100092000;1000920;Riera de Rafamans;412986;4585160;Conductivitat (camp);-;1759;µS/cm
2016/05/30;100092000;1000920;Riera de Rafamans;412986;4585160;Duresa total;-;741.5;mg CaCO3/L
2016/05/30;100092000;1000920;Riera de Rafamans;412986;4585160;Magnesi;-;60;mg/L
2016/05/30;100092000;1000920;Riera de Rafamans;412986;4585160;Nitrats;-;<5;mg NO3/L
2016/05/30;100092000;1000920;Riera de Rafamans;412986;4585160;Nitrits;-;<0.04;mg NO2/L
2016/05/30;100092000;1000920;Riera de Rafamans;412986;4585160;Potassi;-;10;mg/L
2016/05/30;100092000;1000920;Riera de Rafamans;412986;4585160;Sodi;-;104;mg/L
2016/05/30;100092000;1000920;Riera de Rafamans;412986;4585160;TOC;-;2.9;mg/L
2016/05/30;100092000;1000920;Riera de Rafamans;412986;4585160;pH;-;7.9;u.pH
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Amoni;-;2;mg NH4/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Bicarbonats;-;408.7;mg HCO3/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Calci;-;152;mg/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Clorurs;-;144.2;mg/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat (camp);-;1277;µS/cm
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat a 20ºC;-;1145;µS/cm
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Duresa total;-;515.4;mg CaCO3/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Error relatiu balanç iònic;-;1.33;%
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Fosfats;-;0.8;mg PO4/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Magnesi;-;33;mg/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrats;-;8.3;mg NO3/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrits;-;<0.04;mg NO2/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Potassi;-;5;mg/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Sodi;-;68;mg/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Sulfats;-;141;mg/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Suma d'anions;-;13.8575;meq/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Suma de cations;-;13.4947;meq/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;TOC;-;1.9;mg/L
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;Temperatura de l'aigua (camp);-;16;ºC
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;pH;-;8;u.pH
2016/05/30;100093000;1000930;Riera de Cervelló;415015;4583453;pH (camp);-;8.1;u.pH
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Amoni;-;<0.2;mg NH4/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Bicarbonats;-;391.2;mg HCO3/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Calci;-;121;mg/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Clorurs;-;167.7;mg/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Conductivitat (camp);-;1320;µS/cm
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Conductivitat a 20ºC;-;1166;µS/cm
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Duresa total;-;487.4;mg CaCO3/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Error relatiu balanç iònic;-;0.44;%
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Fosfats;-;0.3;mg PO4/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Magnesi;-;45;mg/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Nitrats;-;<5;mg NO3/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Nitrits;-;<0.04;mg NO2/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Potassi;-;6;mg/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Sodi;-;88;mg/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Sulfats;-;130;mg/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Suma d'anions;-;13.8685;meq/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Suma de cations;-;13.7479;meq/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;TOC;-;1.1;mg/L
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;Temperatura de l'aigua (camp);-;15;ºC
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;pH;-;8.1;u.pH
2016/05/30;100094000;1000940;Riera de Torrelles;415060;4578865;pH (camp);-;8.4;u.pH
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Amoni;-;0.9;mg NH4/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Bicarbonats;-;272.1;mg HCO3/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Calci;-;112;mg/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Clorurs;-;284.6;mg/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat (camp);-;1689;µS/cm
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat a 20ºC;-;1497;µS/cm
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Duresa total;-;415.6;mg CaCO3/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Error relatiu balanç iònic;-;0.81;%
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Fosfats;-;0.6;mg PO4/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Magnesi;-;33;mg/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrats;-;8.6;mg NO3/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrits;-;0.1;mg NO2/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Potassi;-;29;mg/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sodi;-;191;mg/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sulfats;-;214;mg/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma d'anions;-;17.1111;meq/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma de cations;-;17.389;meq/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;TOC;-;6.1;mg/L
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Temperatura de l'aigua (camp);-;21;ºC
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH;-;8.1;u.pH
2016/05/30;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH (camp);-;8.5;u.pH
2016/06/06;100092000;1000920;Riera de Rafamans;412986;4585160;Bicarbonats;-;328;mg HCO3/L
2016/06/06;100092000;1000920;Riera de Rafamans;412986;4585160;Conductivitat (camp);-;1972;µS/cm
2016/06/06;100092000;1000920;Riera de Rafamans;412986;4585160;Duresa total;-;863.4;mg CaCO3/L
2016/06/06;100092000;1000920;Riera de Rafamans;412986;4585160;Magnesi;-;69;mg/L
2016/06/06;100092000;1000920;Riera de Rafamans;412986;4585160;Nitrats;-;<5;mg NO3/L
2016/06/06;100092000;1000920;Riera de Rafamans;412986;4585160;Nitrits;-;<0.04;mg NO2/L
2016/06/06;100092000;1000920;Riera de Rafamans;412986;4585160;Potassi;-;12;mg/L
2016/06/06;100092000;1000920;Riera de Rafamans;412986;4585160;Sodi;-;116;mg/L
2016/06/06;100092000;1000920;Riera de Rafamans;412986;4585160;TOC;-;2.9;mg/L
2016/06/06;100092000;1000920;Riera de Rafamans;412986;4585160;pH;-;7.9;u.pH
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Amoni;-;1.3;mg NH4/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Bicarbonats;-;401.7;mg HCO3/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Calci;-;151;mg/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Clorurs;-;161.8;mg/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat (camp);-;1301;µS/cm
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat a 20ºC;-;1212;µS/cm
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Duresa total;-;517.1;mg CaCO3/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Error relatiu balanç iònic;-;1.45;%
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Fosfats;-;0.7;mg PO4/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Magnesi;-;34;mg/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrats;-;8.4;mg NO3/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrits;-;<0.04;mg NO2/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Potassi;-;5;mg/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Sodi;-;73;mg/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Sulfats;-;134;mg/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Suma d'anions;-;14.0991;meq/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Suma de cations;-;13.6952;meq/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;TOC;-;2.8;mg/L
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;Temperatura de l'aigua (camp);-;17;ºC
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;pH;-;8;u.pH
2016/06/06;100093000;1000930;Riera de Cervelló;415015;4583453;pH (camp);-;8.1;u.pH
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Amoni;-;<0.2;mg NH4/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Bicarbonats;-;390.2;mg HCO3/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Calci;-;123;mg/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Clorurs;-;174.4;mg/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Conductivitat (camp);-;1300;µS/cm
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Conductivitat a 20ºC;-;1160;µS/cm
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Duresa total;-;488.3;mg CaCO3/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Error relatiu balanç iònic;-;0.02;%
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Fosfats;-;0.4;mg PO4/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Magnesi;-;44;mg/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Nitrats;-;<5;mg NO3/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Nitrits;-;<0.04;mg NO2/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Potassi;-;6;mg/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Sodi;-;91;mg/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Sulfats;-;122;mg/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Suma d'anions;-;13.8431;meq/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Suma de cations;-;13.8488;meq/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;TOC;-;1.3;mg/L
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;Temperatura de l'aigua (camp);-;16;ºC
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;pH;-;7.8;u.pH
2016/06/06;100094000;1000940;Riera de Torrelles;415060;4578865;pH (camp);-;8.3;u.pH
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Amoni;-;2.1;mg NH4/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Bicarbonats;-;287.5;mg HCO3/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Calci;-;111;mg/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Clorurs;-;285;mg/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat (camp);-;1916;µS/cm
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat a 20ºC;-;1635;µS/cm
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Duresa total;-;404.8;mg CaCO3/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Error relatiu balanç iònic;-;2.09;%
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Fosfats;-;2.7;mg PO4/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Magnesi;-;31;mg/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrats;-;12.3;mg NO3/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrits;-;0.24;mg NO2/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Potassi;-;32;mg/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sodi;-;213;mg/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sulfats;-;214;mg/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma d'anions;-;17.5014;meq/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma de cations;-;18.2483;meq/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;TOC;-;7.5;mg/L
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Temperatura de l'aigua (camp);-;23;ºC
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH;-;7.7;u.pH
2016/06/06;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH (camp);-;8.4;u.pH
2016/07/12;100094000;1000940;Riera de Torrelles;415060;4578865;Amoni;-;<0.2;mg NH4/L
2016/07/12;100094000;1000940;Riera de Torrelles;415060;4578865;Bicarbonats;-;449.4;mg HCO3/L
2016/07/12;100094000;1000940;Riera de Torrelles;415060;4578865;Calci;-;149;mg/L
2016/07/12;100094000;1000940;Riera de Torrelles;415060;4578865;Clorurs;-;205.9;mg/L
2016/07/12;100094000;1000940;Riera de Torrelles;415060;4578865;Conductivitat (camp);-;1469;µS/cm
2016/07/12;100094000;1000940;Riera de Torrelles;415060;4578865;Conductivitat a 20ºC;-;1332;µS/cm
2016/07/12;100094000;1000940;Riera de Torrelles;415060;4578865;Duresa total;-;557.4;mg CaCO3/L
2016/07/12;100094000;1000940;Riera de Torrelles;415060;4578865;Error relatiu balanç iònic;-;1.77;%
2016/07/12;100094000;1000940;Riera de Torrelles;415060;4578865;Fosfats;-;0.3;mg PO4/L
2016/07/12;100094000;1000940;Riera de Torrelles;415060;4578865;Magnesi;-;45;mg/L
2016/07/12;100094000;1000940;Riera de Torrelles;415060;4578865;Nitrats;-;<5;mg NO3/L
