Data;Codi Estació;Codi massa d'aigua;Massa d'aigua;UTM X;UTM Y;Variable;Profunditat mostra (m);Valor;Unitat Mesura
2017/05/16;200024010;2000240;Riera Major;449370;4631506;pH;-;8.5;u.pH
2017/05/23;200043000;2000430;Riera de la Farga;490113;4655692;Amoni;-;<0.2;mg NH4/L
2017/05/23;200043000;2000430;Riera de la Farga;490113;4655692;Bicarbonats;-;189.9;mg HCO3/L
2017/05/23;200043000;2000430;Riera de la Farga;490113;4655692;Clorurs;-;34.6;mg/L
2017/05/23;200043000;2000430;Riera de la Farga;490113;4655692;Conductivitat (camp);-;524;µS/cm
2017/05/23;200043000;2000430;Riera de la Farga;490113;4655692;Conductivitat a 20ºC;-;509;µS/cm
2017/05/23;200043000;2000430;Riera de la Farga;490113;4655692;Duresa total;-;183.9;mg CaCO3/L
2017/05/23;200043000;2000430;Riera de la Farga;490113;4655692;Error relatiu balanç iònic;-;3.34;%
2017/05/23;200043000;2000430;Riera de la Farga;490113;4655692;Nitrats;-;5.4;mg NO3/L
2017/05/23;200043000;2000430;Riera de la Farga;490113;4655692;Potassi;-;3;mg/L
2017/05/23;200043000;2000430;Riera de la Farga;490113;4655692;Sulfats;-;47;mg/L
2017/05/23;200043000;2000430;Riera de la Farga;490113;4655692;Suma d'anions;-;5.1569;meq/L
2017/05/23;200043000;2000430;Riera de la Farga;490113;4655692;TOC;-;2.7;mg/L
2017/05/23;200043000;2000430;Riera de la Farga;490113;4655692;Temperatura de l'aigua (camp);-;17;ºC
2017/05/23;200043000;2000430;Riera de la Farga;490113;4655692;pH;-;8.2;u.pH
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Amoni;-;0.4;mg NH4/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Bicarbonats;-;314.5;mg HCO3/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Calci;-;134;mg/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Clorurs;-;55.1;mg/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat (camp);-;982;µS/cm
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat a 20ºC;-;880;µS/cm
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Duresa total;-;383.8;mg CaCO3/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Error relatiu balanç iònic;-;3.48;%
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Fosfats;-;<0.2;mg PO4/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Magnesi;-;12;mg/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Nitrats;-;27.9;mg NO3/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Nitrits;-;0.2;mg NO2/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Potassi;-;3;mg/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Sodi;-;29;mg/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Sulfats;-;61;mg/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Suma d'anions;-;8.4219;meq/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Suma de cations;-;9.0291;meq/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;TOC;-;1.2;mg/L
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;Temperatura de l'aigua (camp);-;19;ºC
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;pH;-;7.7;u.pH
2017/05/23;200044000;2000440;Riera de Cinyana;496519;4656557;pH (camp);-;7.3;u.pH
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoni;-;0.4;mg NH4/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoníac no ionitzat;-;<0.025;mg NH3/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Bicarbonats;-;163.8;mg HCO3/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Calci;-;69;mg/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clor residual total;-;<0.06;mg HClO/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clorurs;-;37.5;mg/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat (camp);-;564;µS/cm
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat a 20ºC;-;503;µS/cm
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Duresa total;-;214.9;mg CaCO3/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Error relatiu balanç iònic;-;0.19;%
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Fosfats;-;0.3;mg PO4/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Magnesi;-;11;mg/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrats;-;12;mg NO3/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrits;-;<0.04;mg NO2/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Potassi;-;6;mg/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sodi;-;29;mg/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sulfats;-;84;mg/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma d'anions;-;5.6991;meq/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma de cations;-;5.7204;meq/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;TOC;-;3.8;mg/L
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Temperatura de l'aigua (camp);-;20;ºC
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH;-;7.9;u.pH
2017/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH (camp);-;7.7;u.pH
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Amoni;-;<0.2;mg NH4/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Bicarbonats;-;238.3;mg HCO3/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Calci;-;88;mg/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Clorurs;-;32.8;mg/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat (camp);-;521;µS/cm
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat a 20ºC;-;510;µS/cm
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Duresa total;-;260.8;mg CaCO3/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Error relatiu balanç iònic;-;2.65;%
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Fosfats;-;<0.2;mg PO4/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Magnesi;-;10;mg/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Nitrats;-;11.5;mg NO3/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Nitrits;-;0.08;mg NO2/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Potassi;-;4;mg/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Sodi;-;24;mg/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Sulfats;-;49;mg/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Suma d'anions;-;6.0412;meq/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Suma de cations;-;6.3701;meq/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;TOC;-;3.7;mg/L
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;Temperatura de l'aigua (camp);-;21;ºC
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;pH;-;7.6;u.pH
2017/08/09;200044000;2000440;Riera de Cinyana;496519;4656557;pH (camp);-;7.6;u.pH
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoni;-;<0.2;mg NH4/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoníac no ionitzat;-;<0.025;mg NH3/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Bicarbonats;-;230.7;mg HCO3/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Calci;-;74;mg/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clor residual total;-;<0.06;mg HClO/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clorurs;-;55.1;mg/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat (camp);-;677;µS/cm
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat a 20ºC;-;612;µS/cm
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Duresa total;-;233;mg CaCO3/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Error relatiu balanç iònic;-;4;%
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Fosfats;-;<0.2;mg PO4/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Magnesi;-;12;mg/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrats;-;7.2;mg NO3/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrits;-;<0.04;mg NO2/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Potassi;-;6;mg/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sodi;-;38;mg/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sulfats;-;73;mg/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma d'anions;-;6.9753;meq/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma de cations;-;6.439;meq/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;TOC;-;2.6;mg/L
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Temperatura de l'aigua (camp);-;14;ºC
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH;-;7.9;u.pH
2017/10/30;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH (camp);-;7.7;u.pH
2017/11/14;200043000;2000430;Riera de la Farga;490113;4655692;Amoni;-;<0.2;mg NH4/L
2017/11/14;200043000;2000430;Riera de la Farga;490113;4655692;Bicarbonats;-;364.9;mg HCO3/L
2017/11/14;200043000;2000430;Riera de la Farga;490113;4655692;Clorurs;-;50.7;mg/L
2017/11/14;200043000;2000430;Riera de la Farga;490113;4655692;Conductivitat (camp);-;788;µS/cm
2017/11/14;200043000;2000430;Riera de la Farga;490113;4655692;Conductivitat a 20ºC;-;706;µS/cm
2017/11/14;200043000;2000430;Riera de la Farga;490113;4655692;Duresa total;-;348.7;mg CaCO3/L
2017/11/14;200043000;2000430;Riera de la Farga;490113;4655692;Error relatiu balanç iònic;-;0.47;%
2017/11/14;200043000;2000430;Riera de la Farga;490113;4655692;Nitrats;-;7.8;mg NO3/L
2017/11/14;200043000;2000430;Riera de la Farga;490113;4655692;Potassi;-;4;mg/L
2017/11/14;200043000;2000430;Riera de la Farga;490113;4655692;Sulfats;-;35;mg/L
2017/11/14;200043000;2000430;Riera de la Farga;490113;4655692;Suma d'anions;-;8.2568;meq/L
2017/11/14;200043000;2000430;Riera de la Farga;490113;4655692;TOC;-;3.7;mg/L
2017/11/14;200043000;2000430;Riera de la Farga;490113;4655692;Temperatura de l'aigua (camp);-;7;ºC
2017/11/14;200043000;2000430;Riera de la Farga;490113;4655692;pH;-;8.2;u.pH
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Amoni;-;<0.2;mg NH4/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Bicarbonats;-;451;mg HCO3/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Calci;-;152;mg/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Clorurs;-;56.5;mg/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat (camp);-;999;µS/cm
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat a 20ºC;-;910;µS/cm
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Duresa total;-;428.9;mg CaCO3/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Error relatiu balanç iònic;-;4.61;%
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Fosfats;-;<0.2;mg PO4/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Magnesi;-;12;mg/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Nitrats;-;46.4;mg NO3/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Nitrits;-;<0.04;mg NO2/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Potassi;-;3;mg/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Sodi;-;31;mg/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Sulfats;-;59;mg/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Suma d'anions;-;10.9511;meq/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Suma de cations;-;9.9854;meq/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;TOC;-;1.8;mg/L
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;Temperatura de l'aigua (camp);-;7;ºC
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;pH;-;8.1;u.pH
2017/11/14;200044000;2000440;Riera de Cinyana;496519;4656557;pH (camp);-;7.6;u.pH
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoni;-;0.2;mg NH4/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoníac no ionitzat;-;0.025;mg NH3/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Bicarbonats;-;238.6;mg HCO3/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Calci;-;84;mg/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clor residual total;-;<0.06;mg HClO/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clorurs;-;67.9;mg/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat (camp);-;802;µS/cm
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat a 20ºC;-;717;µS/cm
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Duresa total;-;262;mg CaCO3/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Error relatiu balanç iònic;-;2.58;%
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Fosfats;-;0.3;mg PO4/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Magnesi;-;13;mg/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrats;-;11.2;mg NO3/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrits;-;0.09;mg NO2/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Potassi;-;6;mg/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sodi;-;48;mg/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sulfats;-;90;mg/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma d'anions;-;7.883;meq/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma de cations;-;7.4872;meq/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;TOC;-;2.7;mg/L
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Temperatura de l'aigua (camp);-;9;ºC
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH;-;8.2;u.pH
2018/01/24;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH (camp);-;8.1;u.pH
2018/02/13;200043000;2000430;Riera de la Farga;490113;4655692;Amoni;-;<0.2;mg NH4/L
2018/02/13;200043000;2000430;Riera de la Farga;490113;4655692;Bicarbonats;-;331.5;mg HCO3/L
2018/02/13;200043000;2000430;Riera de la Farga;490113;4655692;Clorurs;-;45.9;mg/L
2018/02/13;200043000;2000430;Riera de la Farga;490113;4655692;Conductivitat (camp);-;769;µS/cm
2018/02/13;200043000;2000430;Riera de la Farga;490113;4655692;Conductivitat a 20ºC;-;688;µS/cm
2018/02/13;200043000;2000430;Riera de la Farga;490113;4655692;Duresa total;-;349.1;mg CaCO3/L
2018/02/13;200043000;2000430;Riera de la Farga;490113;4655692;Error relatiu balanç iònic;-;2.22;%
2018/02/13;200043000;2000430;Riera de la Farga;490113;4655692;Nitrats;-;16;mg NO3/L
2018/02/13;200043000;2000430;Riera de la Farga;490113;4655692;Potassi;-;2;mg/L
2018/02/13;200043000;2000430;Riera de la Farga;490113;4655692;Sulfats;-;36;mg/L
2018/02/13;200043000;2000430;Riera de la Farga;490113;4655692;Suma d'anions;-;7.7322;meq/L
2018/02/13;200043000;2000430;Riera de la Farga;490113;4655692;TOC;-;2.4;mg/L
2018/02/13;200043000;2000430;Riera de la Farga;490113;4655692;Temperatura de l'aigua (camp);-;2;ºC
2018/02/13;200043000;2000430;Riera de la Farga;490113;4655692;pH;-;8.1;u.pH
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Amoni;-;0.2;mg NH4/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Bicarbonats;-;415.4;mg HCO3/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Calci;-;166;mg/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Clorurs;-;75.5;mg/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat (camp);-;876;µS/cm
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat a 20ºC;-;881;µS/cm
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Duresa total;-;464.7;mg CaCO3/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Error relatiu balanç iònic;-;0.07;%
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Fosfats;-;<0.2;mg PO4/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Magnesi;-;12;mg/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Nitrats;-;38;mg NO3/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Nitrits;-;0.31;mg NO2/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Potassi;-;2;mg/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Sodi;-;30;mg/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Sulfats;-;54;mg/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Suma d'anions;-;10.6832;meq/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Suma de cations;-;10.6676;meq/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;TOC;-;1.4;mg/L
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;Temperatura de l'aigua (camp);-;8;ºC
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;pH;-;7.8;u.pH
2018/02/13;200044000;2000440;Riera de Cinyana;496519;4656557;pH (camp);-;7.4;u.pH
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoni;-;0.2;mg NH4/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoníac no ionitzat;-;<0.025;mg NH3/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Bicarbonats;-;209.2;mg HCO3/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Calci;-;71;mg/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clor residual total;-;<0.06;mg HClO/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clorurs;-;63.6;mg/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat (camp);-;730;µS/cm
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat a 20ºC;-;668;µS/cm
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Duresa total;-;224.3;mg CaCO3/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Error relatiu balanç iònic;-;4.13;%
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Fosfats;-;0.3;mg PO4/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Magnesi;-;11;mg/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrats;-;8.9;mg NO3/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrits;-;0.06;mg NO2/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Potassi;-;5;mg/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sodi;-;43;mg/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sulfats;-;81;mg/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma d'anions;-;7.0574;meq/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma de cations;-;6.4973;meq/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;TOC;-;3.5;mg/L
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Temperatura de l'aigua (camp);-;15;ºC
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH;-;7.5;u.pH
2018/04/09;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH (camp);-;7.1;u.pH
2018/05/15;200043000;2000430;Riera de la Farga;490113;4655692;Amoni;-;0.5;mg NH4/L
2018/05/15;200043000;2000430;Riera de la Farga;490113;4655692;Bicarbonats;-;298;mg HCO3/L
2018/05/15;200043000;2000430;Riera de la Farga;490113;4655692;Clorurs;-;45;mg/L
2018/05/15;200043000;2000430;Riera de la Farga;490113;4655692;Conductivitat (camp);-;654;µS/cm
2018/05/15;200043000;2000430;Riera de la Farga;490113;4655692;Conductivitat a 20ºC;-;612;µS/cm
2018/05/15;200043000;2000430;Riera de la Farga;490113;4655692;Duresa total;-;277.5;mg CaCO3/L
2018/05/15;200043000;2000430;Riera de la Farga;490113;4655692;Error relatiu balanç iònic;-;1.4;%
2018/05/15;200043000;2000430;Riera de la Farga;490113;4655692;Nitrats;-;5.4;mg NO3/L
2018/05/15;200043000;2000430;Riera de la Farga;490113;4655692;Potassi;-;4;mg/L
2018/05/15;200043000;2000430;Riera de la Farga;490113;4655692;Sulfats;-;32;mg/L
2018/05/15;200043000;2000430;Riera de la Farga;490113;4655692;Suma d'anions;-;6.9205;meq/L
2018/05/15;200043000;2000430;Riera de la Farga;490113;4655692;TOC;-;4.7;mg/L
2018/05/15;200043000;2000430;Riera de la Farga;490113;4655692;Temperatura de l'aigua (camp);-;14;ºC
2018/05/15;200043000;2000430;Riera de la Farga;490113;4655692;pH;-;7.7;u.pH
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Amoni;-;<0.2;mg NH4/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Bicarbonats;-;293;mg HCO3/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Calci;-;111;mg/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Clorurs;-;43;mg/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Conductivitat (camp);-;640;µS/cm
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Conductivitat a 20ºC;-;630;µS/cm
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Duresa total;-;331.3;mg CaCO3/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Error relatiu balanç iònic;-;4.95;%
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Fosfats;-;0.2;mg PO4/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Magnesi;-;13;mg/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Nitrats;-;8.4;mg NO3/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Nitrits;-;<0.04;mg NO2/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Potassi;-;3;mg/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Sodi;-;25;mg/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Sulfats;-;44;mg/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Suma d'anions;-;7.0623;meq/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Suma de cations;-;7.7985;meq/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;TOC;-;1.7;mg/L
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;Temperatura de l'aigua (camp);-;14;ºC
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;pH;-;7.6;u.pH
2018/05/15;200043500;2000435;Riera de Sant Martí;494419;4652350;pH (camp);-;7;u.pH
2018/05/15;200044000;2000440;Riera de Cinyana;496519;4656557;Amoni;-;2.3;mg NH4/L
2018/05/15;200044000;2000440;Riera de Cinyana;496519;4656557;Bicarbonats;-;305;mg HCO3/L
2018/05/15;200044000;2000440;Riera de Cinyana;496519;4656557;Calci;-;120;mg/L
2018/05/15;200044000;2000440;Riera de Cinyana;496519;4656557;Clorurs;-;42;mg/L
2018/05/15;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat (camp);-;701;µS/cm
2018/05/15;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat a 20ºC;-;656;µS/cm
2018/05/15;200044000;2000440;Riera de Cinyana;496519;4656557;Duresa total;-;339.8;mg CaCO3/L
2018/05/15;200044000;2000440;Riera de Cinyana;496519;4656557;Error relatiu balanç iònic;-;4.76;%
2018/05/15;200044000;2000440;Riera de Cinyana;496519;4656557;Fosfats;-;0.6;mg PO4/L
